dataset,call_id,emotion_true,emotion_pred,confidence,duration,transcript
IEMOCAP,iemocap_Ses03F_script02_2_M028,neutral,neutral,0.5,9.53,Could you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line at four years down the line? That we'd come to the beach and argue with each other over fish?
IEMOCAP,iemocap_Ses03F_script02_2_M029,anger,neutral,0.5,15.3,"No, I was just like you. I thought I was gonna be all peaches and roses and everything great and The wind in our hair and the sand in our toes and the fish will always come and the bills will pay themselves and we'll have three big fat rosy kids and"
IEMOCAP,iemocap_Ses03F_script02_2_M030,anger,neutral,0.5,9.02,"You know what you get? The jokes on us baby. Because you know what you get? Huh? Carla, do you know what you get? You get this."
IEMOCAP,iemocap_Ses03F_script02_2_M031,anger,neutral,0.2,2.4,Yes it is.
IEMOCAP,iemocap_Ses03F_script02_2_M032,anger,neutral,0.2,1.75,Right.
IEMOCAP,iemocap_Ses03F_script02_2_M033,anger,sadness,0.4,4.24,"No, I know. Me neither."
IEMOCAP,iemocap_Ses03F_script02_2_M034,anger,disgust,0.2,3.49,I'm doing the best I can.
IEMOCAP,iemocap_Ses03F_script02_2_M035,anger,neutral,0.2,3.95,"Yeah, maybe if you are with someone else too."
IEMOCAP,iemocap_Ses03F_script02_2_M036,neutral,sadness,0.7,3.85,"No, I know. But I know I don't make you happy."
IEMOCAP,iemocap_Ses03F_script02_2_M037,neutral,neutral,0.2,2.55,Yeah?
IEMOCAP,iemocap_Ses03F_script02_2_M038,joy,neutral,0.2,5.19,"Actually, not that you mention it, no, I don't."
IEMOCAP,iemocap_Ses03F_script02_2_M039,joy,joy,0.5,7.22,"It seemed like a pretty good spot to me. I mean, look at the view of the moon we got from here."
IEMOCAP,iemocap_Ses03F_script02_2_M040,joy,neutral,0.2,3.44,Look what we got here.
IEMOCAP,iemocap_Ses03F_script02_2_M041,joy,neutral,0.2,3.71,That's not champagne.
IEMOCAP,iemocap_Ses03F_script02_2_M042,neutral,neutral,0.2,4.73,Are you still cold? Do you want to go home?
IEMOCAP,iemocap_Ses03F_script02_2_M043,neutral,neutral,0.5,3.1,please learn that we could use our finnsic tools as an instructional guide.
IEMOCAP,iemocap_Ses03F_script02_2_M044,joy,disgust,0.2,3.04,for very quiet fish man come.
IEMOCAP,iemocap_Ses03F_script02_2_M045,joy,neutral,0.2,1.86,or not.
IEMOCAP,iemocap_Ses03F_script03_1_F000,neutral,neutral,0.2,1.66,[BREATHING]
IEMOCAP,iemocap_Ses03F_script03_1_F001,neutral,disgust,0.2,2.25,Do you think it's them?
IEMOCAP,iemocap_Ses03F_script03_1_F002,fear,disgust,0.5,3.47,"I mean, nobody knows we're here except for Fredin. She wouldn't ring up."
IEMOCAP,iemocap_Ses03F_script03_1_F003,fear,neutral,0.5,1.97,What are we to do?
IEMOCAP,iemocap_Ses03F_script03_1_F004,neutral,disgust,0.2,3.29,"Yes, Fred, now I'm always sweet."
IEMOCAP,iemocap_Ses03F_script03_1_F005,neutral,neutral,0.5,2.43,It was bound to come sooner or later.
IEMOCAP,iemocap_Ses03F_script03_1_F006,neutral,joy,0.2,5.17,Hahaha! It sent shivers at my spine! What?
IEMOCAP,iemocap_Ses03F_script03_1_F007,neutral,fear,0.7,7.13,"Terrible thing is one can't stay happy Well, it's true. I mean the whole business is a very poor joke"
IEMOCAP,iemocap_Ses03F_script03_1_F008,neutral,neutral,0.2,2.18,"Yes, meaning just that."
IEMOCAP,iemocap_Ses03F_script03_1_F009,joy,disgust,0.2,3.7,Don't laugh at me. I'm serious.
IEMOCAP,iemocap_Ses03F_script03_1_F010,neutral,neutral,0.2,1.91,Who's there?
IEMOCAP,iemocap_Ses03F_script03_1_F011,neutral,disgust,0.5,3.71,"Well if I laugh at everything I'm gonna have to laugh at us too. Oh, certain."
IEMOCAP,iemocap_Ses03F_script03_1_F012,neutral,neutral,0.5,4.13,So how long is it gonna last this Blutercurse overbearing love of ours?
IEMOCAP,iemocap_Ses03F_script03_1_F013,neutral,disgust,0.2,3.23,Shall we always want to bigger and fight?
IEMOCAP,iemocap_Ses03F_script03_1_F014,sadness,disgust,0.5,2.83,"fashion. Oh, do we'll show you want that?"
IEMOCAP,iemocap_Ses03F_script03_1_F015,sadness,neutral,0.5,5.1,What if happens if one of us sister died? Is the one that's left still left? Yes.
IEMOCAP,iemocap_Ses03F_script03_1_F016,neutral,sadness,0.4,2.44,"Oh, well that's serious enough."
IEMOCAP,iemocap_Ses03F_script03_1_F017,neutral,anger,0.4,3.19,"Darling, I believe you're talking nonsense."
IEMOCAP,iemocap_Ses03F_script03_1_F018,neutral,neutral,0.2,3.38,"Elliot, worms don't pop."
IEMOCAP,iemocap_Ses03F_script03_1_F019,joy,disgust,0.5,8.6,Thank you dear. The same applies to you. Except that if I ever so much has catch you looking at another woman I'll kill you.
IEMOCAP,iemocap_Ses03F_script03_1_F020,neutral,disgust,0.2,2.9,this. Which particular one?
IEMOCAP,iemocap_Ses03F_script03_1_F021,joy,neutral,0.5,4.36,I bet Charles that was his name Charles he did wiggle so beautifully
IEMOCAP,iemocap_Ses03F_script03_1_F022,neutral,disgust,0.5,6.15,I know you did you threw it out the window and into the grand canal. I don't think I'll ever forgive you for that
IEMOCAP,iemocap_Ses03F_script03_1_F023,neutral,neutral,0.2,3.23,It went on intermittently for days.
IEMOCAP,iemocap_Ses03F_script03_1_F024,neutral,disgust,0.5,4.44,"Well, I burned a hole in my comb too and all the towels in the bathroom."
IEMOCAP,iemocap_Ses03F_script03_1_F025,joy,neutral,0.5,3.58,"Yeah, it was the first time you ever hit me"
IEMOCAP,iemocap_Ses03F_script03_1_F026,joy,disgust,0.5,5.82,"The manager came in and found his rolling on the floor and biting and scratching like panther. Oh, I don't know how to get..."
IEMOCAP,iemocap_Ses03F_script03_1_F027,joy,neutral,0.2,4.53,Oh man. Couldn't believe it.
IEMOCAP,iemocap_Ses03F_script03_1_F028,neutral,joy,0.2,2.76,"Yeah, very much sillier."
IEMOCAP,iemocap_Ses03F_script03_1_M000,neutral,neutral,0.2,1.87,오
IEMOCAP,iemocap_Ses03F_script03_1_M001,neutral,disgust,0.2,2.22,Good God!
IEMOCAP,iemocap_Ses03F_script03_1_M002,neutral,neutral,0.2,1.94,I wonder...
IEMOCAP,iemocap_Ses03F_script03_1_M003,neutral,neutral,0.5,1.52,I must be them then.
IEMOCAP,iemocap_Ses03F_script03_1_M004,neutral,disgust,0.2,4.38,"We're all right, aren't we darling? Whatever happens."
IEMOCAP,iemocap_Ses03F_script03_1_M005,neutral,disgust,0.2,2.22,then I don't care.
IEMOCAP,iemocap_Ses03F_script03_1_M006,neutral,neutral,0.2,6.02,"Hello Hello, what? Oh wrong number"
IEMOCAP,iemocap_Ses03F_script03_1_M007,joy,fear,0.7,4.73,Things that should matter dreadfully don't seem to matter at all when one's happy to do that.
IEMOCAP,iemocap_Ses03F_script03_1_M008,neutral,disgust,0.2,2.71,"Oh darling, don't say that."
IEMOCAP,iemocap_Ses03F_script03_1_M009,neutral,disgust,0.5,3.13,You mean that sacred and beautiful thing love?
IEMOCAP,iemocap_Ses03F_script03_1_M010,neutral,disgust,0.5,6.62,What does it all mean? That's what I ask myself my quest for alternate truth. What does it all mean?
IEMOCAP,iemocap_Ses03F_script03_1_M011,joy,disgust,0.5,2.97,It must be serious my dear one that's what they want.
IEMOCAP,iemocap_Ses03F_script03_1_M012,neutral,disgust,0.5,12.74,All the futile moralists who try to make life unbearable laugh at them. Be flippant. Laugh at all the sacred shibbolits. Flippantcy brings out the acid in their damn sweetness and light.
IEMOCAP,iemocap_Ses03F_script03_1_M013,joy,joy,0.5,3.22,"Ooh, certainly you must. We're figures of fun, all right?"
IEMOCAP,iemocap_Ses03F_script03_1_M014,neutral,neutral,0.2,1.8,Who knows?
IEMOCAP,iemocap_Ses03F_script03_1_M015,neutral,neutral,0.2,3.91,"No, that fire will fade along with our passion."
IEMOCAP,iemocap_Ses03F_script03_1_M016,neutral,neutral,0.2,2.52,depends on how well we play.
IEMOCAP,iemocap_Ses03F_script03_1_M017,neutral,disgust,0.2,3.76,"Yes, yes, yes, he must with all his might."
IEMOCAP,iemocap_Ses03F_script03_1_M018,neutral,disgust,0.2,6.47,"No, no it isn't. That's very laughable, a cunning little mystery. I'll done with mirrors."
IEMOCAP,iemocap_Ses03F_script03_1_M019,neutral,neutral,0.5,6.39,So is everyone else in the long run? Let's be superficial and pity the poor philosopher
IEMOCAP,iemocap_Ses03F_script03_1_M020,joy,disgust,0.2,18.29,"Let's blow trumpets and squeakers in party as much as we can like small, quite idiotic school children. Let's savor the delight of the moment. Come kiss me darling before worms pop in and out of your eyes sockets."
IEMOCAP,iemocap_Ses03F_script03_1_M021,neutral,disgust,0.5,14.69,"I don't care what you do, see? As long you can paint yourself bright green all over and dance naked in the palace of Endome and rush off madly with all the men in the world and I shant say a word as long as you love me best."
IEMOCAP,iemocap_Ses03F_script03_1_M022,joy,fear,0.4,4.46,Remember that awful scene we had in Venice.
IEMOCAP,iemocap_Ses03F_script03_1_M023,neutral,neutral,0.5,5.54,The one where you bought that little painted wooden snake in the piazza and put it in my bed.
IEMOCAP,iemocap_Ses03F_script03_1_M024,neutral,disgust,0.2,4.35,Horrible little thing I hated it.
IEMOCAP,iemocap_Ses03F_script03_1_M025,neutral,neutral,0.5,2.23,How long did that rail last?
IEMOCAP,iemocap_Ses03F_script03_1_M026,neutral,disgust,0.5,5.35,The worst one was in Khan when your curly nirons burnt a hole in my dressing gown.
IEMOCAP,iemocap_Ses03F_script03_1_M027,joy,disgust,0.2,2.56,"That was a rowser, wasn't it?"
IEMOCAP,iemocap_Ses03F_script03_1_M028,neutral,neutral,0.2,2.73,I didn't hit you very hard.
IEMOCAP,iemocap_Ses03F_script03_1_M029,neutral,disgust,0.2,4.81,"Oh, I will never forget his face. Uuuh!"
IEMOCAP,iemocap_Ses03F_script03_1_M030,neutral,neutral,0.2,2.14,We're very much younger than
IEMOCAP,iemocap_Ses03F_script03_1_M031,neutral,sadness,0.4,5.38,"Oh, the real cause of that row was Peter Burton."
IEMOCAP,iemocap_Ses03F_script03_2_F000,neutral,disgust,0.5,2.77,You knew there was nothing in that.
IEMOCAP,iemocap_Ses03F_script03_2_F001,neutral,neutral,0.2,3.85,Presence was only a small trivial little brooch.
IEMOCAP,iemocap_Ses03F_script03_2_F002,neutral,neutral,0.5,4.65,Not at all. It was very pretty and I wear it all the time. I still have it.
IEMOCAP,iemocap_Ses03F_script03_2_F003,neutral,disgust,0.2,5.45,"No, I didn't. You made that up all in your jealous imagination."
IEMOCAP,iemocap_Ses03F_script03_2_F004,neutral,disgust,0.5,3.45,"Just a little perhaps, but it was nothing serious."
IEMOCAP,iemocap_Ses03F_script03_2_F005,neutral,neutral,0.2,1.47,What about this?
IEMOCAP,iemocap_Ses03F_script03_2_F006,neutral,disgust,0.5,3.25,"Oh come on, it gave him a lot of pleasure and it didn't harm me."
IEMOCAP,iemocap_Ses03F_script03_2_F007,neutral,disgust,0.5,4.38,"Well, if you hadn't been so suspicious and nosy, would he have never known anything about it?"
IEMOCAP,iemocap_Ses03F_script03_2_F008,neutral,neutral,0.2,2.43,"Well, it's true."
IEMOCAP,iemocap_Ses03F_script03_2_F009,neutral,neutral,0.2,2.97,I definitely most definitely am.
IEMOCAP,iemocap_Ses03F_script03_2_F010,neutral,neutral,0.2,1.38,No thanks.
IEMOCAP,iemocap_Ses03F_script03_2_F011,neutral,neutral,0.5,3.34,I don't see why you wanted you've already had two glasses.
IEMOCAP,iemocap_Ses03F_script03_2_F012,neutral,disgust,0.5,4.25,I don't see what's a point of going on and on about something like this.
IEMOCAP,iemocap_Ses03F_script03_2_F013,neutral,neutral,0.5,2.14,Speak on the habit with you.
IEMOCAP,iemocap_Ses03F_script03_2_F014,anger,anger,0.4,1.9,It'll be so stupid.
IEMOCAP,iemocap_Ses03F_script03_2_F015,anger,neutral,0.2,1.38,What?
IEMOCAP,iemocap_Ses03F_script03_2_F016,neutral,disgust,0.2,4.36,"No, just making myself fascinating for you."
IEMOCAP,iemocap_Ses03F_script03_2_F017,neutral,neutral,0.5,5.54,It's the woman's job to alert the man. Watch me watch you a minute.
IEMOCAP,iemocap_Ses03F_script03_2_F018,anger,neutral,0.2,1.42,"No, it isn't."
IEMOCAP,iemocap_Ses03F_script03_2_F019,neutral,disgust,0.2,3.39,I know what's not... I don't care.
IEMOCAP,iemocap_Ses03F_script03_2_F020,neutral,disgust,0.5,3.61,"Well, it didn't seem to do such wonders with you, that didn't."
IEMOCAP,iemocap_Ses03F_script03_2_F021,anger,anger,0.4,2.52,Adderst don't snap they sting.
IEMOCAP,iemocap_Ses03F_script03_2_F022,anger,neutral,0.2,1.46,Then stay sup
IEMOCAP,iemocap_Ses03F_script03_2_F023,anger,anger,0.7,6.35,I don't care. I don't care. Do you understand? I don't care if they bark if they roll over on the floor like whoops?
IEMOCAP,iemocap_Ses03F_script03_2_F024,neutral,neutral,0.2,2.96,"Yes, I did quite a lot actually."
IEMOCAP,iemocap_Ses03F_script03_2_F025,anger,sadness,0.4,2.58,Mind your business.
IEMOCAP,iemocap_Ses03F_script03_2_F026,anger,neutral,0.5,3.79,You are quite inseparable. I suppose it's because you're drunk.
IEMOCAP,iemocap_Ses03F_script03_2_F027,anger,neutral,0.5,2.0,You've always had a weak head.
IEMOCAP,iemocap_Ses03F_script03_2_F028,neutral,disgust,0.5,5.09,"On the contrary, a child of two could get violently drunk up only one glass of brandy. Oh, very."
IEMOCAP,iemocap_Ses03F_script03_2_F029,anger,neutral,0.2,3.89,blue
IEMOCAP,iemocap_Ses03F_script03_2_F030,anger,neutral,0.2,3.94,I don't want to talk about this anymore.
IEMOCAP,iemocap_Ses03F_script03_2_F031,neutral,neutral,0.2,1.99,Why?
IEMOCAP,iemocap_Ses03F_script03_2_F032,neutral,neutral,0.2,4.58,There aren't any people upstairs. It's a photographer's studio.
IEMOCAP,iemocap_Ses03F_script03_2_F033,neutral,neutral,0.5,1.94,There are way into knees.
IEMOCAP,iemocap_Ses03F_script03_2_F034,neutral,neutral,0.2,2.45,Turn it on again.
IEMOCAP,iemocap_Ses03F_script03_2_F035,anger,neutral,0.2,2.4,Turn it on.
IEMOCAP,iemocap_Ses03F_script03_2_F036,neutral,neutral,0.2,7.08,You've always had far too temperamental for yourself. You should try to control it.
IEMOCAP,iemocap_Ses03F_script03_2_F037,anger,anger,0.7,3.65,I will not go away go away I'll eat you
IEMOCAP,iemocap_Ses03F_script03_2_F038,anger,fear,0.7,6.63,Listen indeed no no no no I'm sick and tired of listening to you you you you sadistic bully
IEMOCAP,iemocap_Ses03F_script03_2_F039,anger,anger,0.7,5.56,"Stop it, stop it, I hate you. I love you. You are overbearing and conceited and utterly impossible. You know you're..."
IEMOCAP,iemocap_Ses03F_script03_2_F040,anger,disgust,0.5,4.4,This is the end. Do you hear the end now and forever?
IEMOCAP,iemocap_Ses03F_script03_2_F041,anger,neutral,0.5,1.56,Oh yes I am.
IEMOCAP,iemocap_Ses03F_script03_2_F042,anger,anger,0.7,10.74,"Yes, I am let go with me. I hate you and I loathe you. I can't believe I just finally realized how you are I am never marry you never never never never I would rather die into a mess"
IEMOCAP,iemocap_Ses03F_script03_2_F043,anger,anger,0.4,3.92,Beast of Root Cats Wine Beast Beast Brought!
IEMOCAP,iemocap_Ses03F_script03_2_M000,anger,neutral,0.5,5.08,"As a matter of fact, the real cause of that Rouse Peter Berden."
IEMOCAP,iemocap_Ses03F_script03_2_M001,anger,disgust,0.5,3.96,I knew nothing of the sword. You took presents from him.
IEMOCAP,iemocap_Ses03F_script03_2_M002,anger,disgust,0.2,5.69,"I remember it well, bristling it with diamonds and the worst possible taste."
IEMOCAP,iemocap_Ses03F_script03_2_M003,neutral,disgust,0.5,3.53,You went out of your way to torture me over Peter Burton.
IEMOCAP,iemocap_Ses03F_script03_2_M004,neutral,disgust,0.5,3.14,You must admit that he was in love with you.
IEMOCAP,iemocap_Ses03F_script03_2_M005,anger,disgust,0.5,2.67,"You let him kiss you, you said so."
IEMOCAP,iemocap_Ses03F_script03_2_M006,neutral,neutral,0.2,1.71,What are we?
IEMOCAP,iemocap_Ses03F_script03_2_M007,anger,neutral,0.2,1.83,What about me?
IEMOCAP,iemocap_Ses03F_script03_2_M008,anger,joy,0.2,3.69,That's a nice point of view I must say.
IEMOCAP,iemocap_Ses03F_script03_2_M009,neutral,disgust,0.2,2.7,Are you bored with this conversation?
IEMOCAP,iemocap_Ses03F_script03_2_M010,neutral,disgust,0.2,5.22,So my board stiff. Want some brandy?
IEMOCAP,iemocap_Ses03F_script03_2_M011,neutral,neutral,0.5,2.29,I'll have a little I think.
IEMOCAP,iemocap_Ses03F_script03_2_M012,neutral,neutral,0.5,3.53,"No particular reason, anyhow, they are very small ones."
IEMOCAP,iemocap_Ses03F_script03_2_M013,neutral,neutral,0.5,6.89,"Oh, you can hardly call three minute liquor glasses in the evening going on and on and on."
IEMOCAP,iemocap_Ses03F_script03_2_M014,anger,neutral,0.5,4.87,You needn't be so grand because you don't happen to want some yourself at the moment.
IEMOCAP,iemocap_Ses03F_script03_2_M015,anger,neutral,0.2,1.63,Really Amanda.
IEMOCAP,iemocap_Ses03F_script03_2_M016,anger,sadness,0.4,1.12,Nothing.
IEMOCAP,iemocap_Ses03F_script03_2_M017,anger,disgust,0.2,2.23,Going somewhere dear
IEMOCAP,iemocap_Ses03F_script03_2_M018,neutral,sadness,0.4,3.69,That replies broken my heart.
IEMOCAP,iemocap_Ses03F_script03_2_M019,neutral,neutral,0.5,2.98,"As a matter of fact, that's perfectly true."
IEMOCAP,iemocap_Ses03F_script03_2_M020,anger,neutral,0.2,1.39,Yes it is.
IEMOCAP,iemocap_Ses03F_script03_2_M021,neutral,disgust,0.5,5.3,It's a pity you didn't have more brandy. Might have made you a little less disagreeable.
IEMOCAP,iemocap_Ses03F_script03_2_M022,neutral,anger,0.7,3.16,Oh snap snap snap like a little error
IEMOCAP,iemocap_Ses03F_script03_2_M023,neutral,anger,0.7,4.39,"Yes, they do. They have a big bag of venom behind their things and they snap."
IEMOCAP,iemocap_Ses03F_script03_2_M024,anger,anger,0.4,1.18,snap.
IEMOCAP,iemocap_Ses03F_script03_2_M025,neutral,neutral,0.2,2.34,Oh
IEMOCAP,iemocap_Ses03F_script03_2_M026,anger,neutral,0.2,4.68,Did you see much of Peter Burton after Out of Voice?
IEMOCAP,iemocap_Ses03F_script03_2_M027,anger,neutral,0.5,4.75,Imagine that you let him kiss you quite a bit more than didn't you.
IEMOCAP,iemocap_Ses03F_script03_2_M028,anger,neutral,0.5,7.69,You had a riotist must have had a riotist time. No restraint at all. Very enjoyable. You never had much anyhow.
IEMOCAP,iemocap_Ses03F_script03_2_M029,anger,disgust,0.5,2.38,I'm not in the least bit drunk
IEMOCAP,iemocap_Ses03F_script03_2_M030,anger,neutral,0.5,7.06,"Okay, as I mentioned before I said I had three very minute liquor glasses. That's hardly enough to get a child of two drunk"
